sample	genome	coverage	relative abundance	iRep	un-filtered iRep	raw iRep (no GC bias correction)	r^2	% windows	GC bias	GC r^2	day	treatment	bird	day_num
d35sub107	bin.545	19.873380570934778	1.676523647913753	1.6635819014027582	1.6635819014027582	1.7135809638293371	0.9902502528399414	99.26	-6.910243652413277	0.13234117924975905	35	sub	107	35
d35ther117	bin.545	6.440505343100512	1.3255042750164894	1.9266273970408476	1.9266273970408476	1.9259555156568295	0.9914582080791081	99.26	-0.002129128672295418	0.0012338536231580874	35	ther	117	35
d35ctrl091	bin.545	6.4570516763903765	1.0248263419815364	1.7501775552781107	1.7501775552781107	1.7499101801032153	0.9813815691685429	99.48	0.002627827638855986	0.0015424327626436534	35	ctrl	091	35
d35sub108	bin.545	5.271718077845002	0.4377996335472783	1.8277432896976737	1.8277432896976737	1.8301672301876757	0.9895974576723403	99.16	-0.027227532650995433	0.007594325979104586	35	sub	108	35
d35ctrl100	bin.545	5.01317234435588	0.8558434909280768	1.863628842032232	1.863628842032232	1.861800170415014	0.9895137883008074	99.48	-7.705077807574229e-4	7.601420471797792e-4	35	ctrl	100	35
d07sub047	bin.545	6.836887569854173	0.8773678677596469	1.936635847558371	1.936635847558371	1.9337155646831852	0.9883236075159794	99.33	0.015221800150325197	0.004060718995312684	07	sub	047	7
d78ther207	bin.545	7.346425323710177	1.108403959035644	1.7621812100372949	1.7621812100372949	1.7722986686066262	0.9813344384354149	99.26	-0.18480353338125768	0.02197921310655737	78	ther	207	78
d07sub048	bin.313	10.50740308094314	2.1099441495867968	1.4967826857493831	1.4967826857493831	1.502020620323776	0.9800489397617478	98.99000000000001	-0.015891978213390518	0.0035757835497551853	07	sub	048	7
d07sub045	bin.313	8.524629202346588	1.7430889134350391	1.596615075801112	1.596615075801112	1.6091198373894358	0.9788360618535329	99.04	0.02138316413685585	0.004635321951260151	07	sub	045	7
d35sub106	bin.313	9.932297627846125	2.2708560231284043	1.5444278573208428	1.5444278573208428	1.553411063223109	0.9720955107947308	99.49000000000001	1.3909406326928644e-4	1.5393318630352318e-4	35	sub	106	35
d07sub044	bin.313	16.99223095738932	4.079397432358917	1.5967558375590154	1.5967558375590154	1.609957613959706	0.9816669070245673	99.47	0.011861058330316055	0.002014921532040747	07	sub	044	7
d07ctrl034	bin.313	11.093283932977705	2.9580766540992127	1.573905579988406	1.573905579988406	1.582300446667116	0.9822700516070507	99.01	1.7908366407845566e-4	1.630354834672998e-4	07	ctrl	034	7
d07ther059	bin.313	17.827610064714612	4.128670858276595	1.4698571928266089	1.4698571928266089	1.478878582599119	0.9797087741778158	99.03	-0.09243408438260185	0.00822382283402967	07	ther	059	7
d07ctrl031	bin.313	24.583841692884686	1.9307168535863208	1.913107177204277	1.913107177204277	1.972588935328338	0.9877852878498227	99.5	0.8281298026660242	0.022954541460158854	07	ctrl	031	7
d07sub041	bin.313	7.743816821078534	2.239094657563556	1.7008668247215133	1.7008668247215133	1.713167781061025	0.9825324415390274	99.07	0.002416311382817983	0.0010928296326607747	07	sub	041	7
d07ther060	bin.313	6.377727504978116	1.905939779141002	1.771742747881181	1.771742747881181	1.7898144878440416	0.980108497567521	99.53	-0.00500731583286519	0.002012345677811056	07	ther	060	7
d07ther057	bin.313	6.858860723964072	0.7460071587395254	1.5406627182940014	1.5406627182940014	1.5486744148059046	0.9822716199327594	99.06	2.6022409990302764e-5	6.424560053008843e-5	07	ther	057	7
d07sub050	bin.313	8.080691419048101	1.9287006340794153	1.7839277165379293	1.7839277165379293	1.8108004341137482	0.9820268674868071	99.61999999999999	0.016716722612691155	0.0037903376576134957	07	sub	050	7
d07sub043	bin.313	17.943411992744412	8.145229151705214	1.5955621022755062	1.5955621022755062	1.6017614041091914	0.9887839170199075	99.05	-1.9498018065272822e-4	1.252211751849863e-4	07	sub	043	7
d07ther055	bin.313	16.372614768403654	3.7373738084724932	1.4256651780992065	1.4256651780992065	1.4319076474945078	0.9782454425316561	99.02	-0.04074717656309201	0.005293588511525393	07	ther	055	7
d07ther052	bin.313	8.426336940031272	0.962358601526098	1.5459432917884546	1.5459432917884546	1.5621956782441278	0.9780650782393567	99.04	0.14567689806189701	0.0176200048931614	07	ther	052	7
d07sub047	bin.313	8.384358437195292	1.0759525601986089	1.5416034744903468	1.5416034744903468	1.5471071788675066	0.9783583803706511	98.98	-6.95268214638238e-4	5.033387989887839e-4	07	sub	047	7
d07ctrl032	bin.313	24.201899997175282	3.321678761798958	1.5971842372437457	1.5971842372437457	1.617448366661571	0.9756106003884819	99.48	0.08983432369608534	0.006013945474932725	07	ctrl	032	7
d07sub046	bin.313	37.277720031994384	5.450589524070501	1.4184729539216951	1.4184729539216951	1.426795027763946	0.9801093481140634	99.01	0.06437284529088518	0.004138575276148803	07	sub	046	7
d35ther119	bin.313	14.1409608540798	2.217539428759504	1.4604327362838478	1.4604327362838478	1.464639000681285	0.9799689696720171	99.01	-0.039513913828904526	0.005505465811952992	35	ther	119	35
d07sub041	bin.962	9.316732804069948	2.693897225300673	1.9281375252978088	1.9281375252978088	1.9881596844141294	0.994100344886682	99.07	-0.4115043697794196	0.03408204394755621	07	sub	041	7
d35sub107	bin.962	5.407356026486151	0.4561659863924483	1.662104351626178	1.662104351626178	2.013298606642993	0.9886859272303442	98.8	-12.71160365053329	0.43649217047073313	35	sub	107	35
d07ther053	bin.962	36.94397148232327	5.816175897494869	1.5261905032545773	1.5261905032545773	1.6001598334513993	0.9950466818567043	99.08	-9.806046040802778	0.13539959251019013	07	ther	053	7
d78ctrl186	bin.905	22.34442073336609	3.850296847470118	1.3559218639955666	1.3559218639955666	1.386763247036359	0.9938168726880258	100	-3.043930175280135	0.08898269877030594	78	ctrl	186	78
d78sub194	bin.905	25.114832531753027	6.597574958490957	1.3801568602483116	1.3801568602483116	1.3877295114547459	0.9888792620663558	100	-0.9122979680764092	0.03629575406355712	78	sub	194	78
d78sub191	bin.905	8.33218760174485	1.255539055104353	1.3599178160368561	1.3599178160368561	1.370531836459118	0.9849382687049224	100	-0.2555017726346054	0.033040154246190896	78	sub	191	78
d78ctrl185	bin.905	14.06108793259644	1.5710336421409008	1.3900526657836338	1.3900526657836338	1.4069661389767671	0.9943045506082099	100	-1.750982798128405	0.08011391626176799	78	ctrl	185	78
d78sub196	bin.905	86.74256015738553	6.376432910868546	1.381358368854124	1.381358368854124	1.426383027492871	0.9853114226167917	100	-33.134526990116854	0.16714010080443645	78	sub	196	78
d78ctrl184	bin.905	5.522896639753489	0.9234106706353499	1.485357498770475	1.485357498770475	1.5530725878650997	0.9918185095565792	100	-2.890268638676045	0.173779315255715	78	ctrl	184	78
d78ctrl187	bin.905	8.0470584780827	1.5913539290728853	1.520350397034987	1.520350397034987	1.5407327261574395	0.9921228286955123	100	-0.8271506401714921	0.06093335043438043	78	ctrl	187	78
d78ctrl188	bin.905	10.536503785664133	0.5581453583823646	1.4380636367011703	1.4380636367011703	1.453437983734857	0.9904333806262318	100	-1.3640723348183779	0.07637878608252492	78	ctrl	188	78
d35ctrl092	bin.461	6.487448616428153	1.1779444934620549	1.8059159485025447	1.8059159485025447	1.8825616007032087	0.9935674520789065	99.81	-1.3059986839996582	0.11319474714393764	35	ctrl	092	35
d35sub102	bin.461	5.136578465442092	0.3803815742168688	1.6289802202443007	1.6289802202443007	1.916453241498942	0.9899493305261479	99.78	-11.353570544088477	0.5063929685253417	35	sub	102	35
d35ther116	bin.461	15.330811419747384	3.292643820306384	1.5998731502967627	1.5998731502967627	1.7284105853452725	0.9953017051309909	99.82	-11.288351422010651	0.2883964995159658	35	ther	116	35
d07ther056	bin.461	11.062807796557847	1.0623744093428529	1.5483976103711459	1.5483976103711459	1.6613494225594463	0.9873111661341366	99.82	-6.7638282465766855	0.2615576793433869	07	ther	056	7
d35ther114	bin.461	7.920028078779637	0.45219979584488545	1.6114109069687175	1.6114109069687175	2.0237042116636337	0.98851792142162	99.82	-33.10356466792834	0.6805660262002582	35	ther	114	35
d35ctrl100	bin.461	10.113537772815496	1.726572493136878	1.632999587038405	1.632999587038405	1.736068845880562	0.993691723737466	99.81	-5.8190076367209285	0.24174755974044443	35	ctrl	100	35
d07ctrl039	bin.322	7.528732755790921	1.0558529000385393	1.7062774813976243	1.7062774813976243	1.6852057306229975	0.9763852058666722	99.81	-6.678070719218603	0.21906976552440888	07	ctrl	039	7
d07ctrl036	bin.322	13.023161189749018	1.9617621220237513	1.6255929929223265	1.6255929929223265	1.5852453791234982	0.9771819558220813	99.69	-16.974225090212617	0.3033365920524938	07	ctrl	036	7
d35ctrl093	bin.322	18.840657454777826	3.1160084497181457	1.4818515550277283	1.4818515550277283	1.4935882479368896	0.9874289618510955	100	-9.516582783486196	0.2430497141827464	35	ctrl	093	35
d35ctrl094	bin.322	7.222792747478504	1.4679872374006557	1.5626426697106153	1.5626426697106153	1.6070889865520712	0.9869962286805107	100	-4.51409229962403	0.24925812635195613	35	ctrl	094	35
d07ctrl037	bin.322	18.4510827984139	4.158358163887458	1.456404026194235	1.456404026194235	1.4705958124060379	0.9885235947674436	99.74000000000001	-1.693313856419124	0.08895382806895014	07	ctrl	037	7
d07ctrl031	bin.322	6.936909253617338	0.544797179182711	1.7610652702391116	1.7610652702391116	1.8343084201703515	0.983130156755891	99.66999999999999	-0.3369978506649074	0.032032376420954585	07	ctrl	031	7
d35ctrl098	bin.322	8.6542727196706	1.823967396652794	1.5827593759217313	1.5827593759217313	1.698378524676032	0.9887562545524732	100	-12.337005904698898	0.4002524861541566	35	ctrl	098	35
d35ctrl099	bin.322	8.587035125578655	1.7637083066667911	1.5072942398436904	1.5072942398436904	1.5594811731572222	0.9897024102774968	100	-6.818374857618269	0.3118452589225491	35	ctrl	099	35
d07ctrl033	bin.322	11.303681552050584	1.6419185639831053	1.4271024724624044	1.4271024724624044	1.5164344577656328	0.984407863247068	100	-8.75719497627524	0.3244847301844919	07	ctrl	033	7
d35ctrl091	bin.322	25.53024733809196	4.052014959868941	1.37912054544679	1.37912054544679	1.401542768649209	0.9883249788163576	99.83	-10.564752881143997	0.23938676631313238	35	ctrl	091	35
d35ctrl100	bin.322	5.681377939144621	0.9699188447398245	1.7307280039316262	1.7307280039316262	1.8105057373702693	0.9898968707243786	99.83	-4.322152872534222	0.259326495530192	35	ctrl	100	35
d07ctrl040	bin.322	5.008772345861452	0.6517930353175747	1.830941712468756	1.830941712468756	1.8852040061605573	0.9874277256771335	99.86999999999999	-0.20649318294179997	0.0358955451372308	07	ctrl	040	7
d07ctrl032	bin.322	7.547176087198004	1.035839935018677	1.6933806583641098	1.6933806583641098	1.7428859764656044	0.989251802817646	100	-11.31846133256845	0.36798528918508094	07	ctrl	032	7
d35ctrl096	bin.322	38.061325293836454	5.6486606064297415	1.3366276578910983	1.3366276578910983	1.3628623347877893	0.9818125729585292	100	-18.51548439759343	0.2689604652668309	35	ctrl	096	35
d35ctrl095	bin.322	7.935523226715558	1.6763920119573061	1.5811474436856607	1.5811474436856607	1.6413051436285113	0.9887382250173739	100	-3.004618018191364	0.18371145709418482	35	ctrl	095	35
d07ther056	bin.1004	6.553606021470659	0.6293504736014646	1.7173185415500076	1.7173185415500076	1.7502278255586843	0.9923277446941214	100	-2.1548150645141577	0.14385459352055338	07	ther	056	7
d35ctrl099	bin.1004	7.772240961274581	1.5963561047960808	1.639152195320711	1.639152195320711	1.654481013695815	0.9945381388044773	99.85	-1.0347057233734795	0.09147270185416877	35	ctrl	099	35
d07ther057	bin.1004	8.710574905157799	0.9474097080409853	1.733559557511214	1.733559557511214	1.7423109203706098	0.9924934388955774	99.97	-0.7317430648819474	0.060829457356865846	07	ther	057	7
d78ther209	bin.1004	5.4182222753435125	0.6815076663323637	1.8202979017655254	1.8202979017655254	1.8717685843650704	0.9906412553482052	99.99000000000001	-2.7803601869721737	0.1888043281851636	78	ther	209	78
d78ther204	bin.780	8.844732522357573	0.9185389650988526	2.020823547231752	2.020823547231752	2.0512731306422367	0.926539554187507	98.09	3.0009707262161493e-6	1.0725335221062343e-5	78	ther	204	78
d78sub197	bin.780	9.70736024842692	1.2719679312676682	2.1207174392886707	2.1207174392886707	2.1638617862233183	0.9375891476142637	98.22	0.35496063046544135	0.024586045546759916	78	sub	197	78
d78sub195	bin.780	45.8842919225325	5.182541156943165	1.42735111860056	1.42735111860056	1.443647681798917	0.9912296194634662	99.89	-11.081489005444743	0.13319484020041505	78	sub	195	78
d78ther208	bin.780	8.896796878725315	1.9492413297192157	1.586446331258839	1.586446331258839	1.5964075812705545	0.9680990197302674	100	-0.04954553430595764	0.009980629847391672	78	ther	208	78
d35ther116	bin.780	9.388326443109438	2.0163587040217257	1.5307644100906952	1.5307644100906952	1.5528839078335013	0.9909030506483657	100	-1.2913925169643128	0.0888105416539061	35	ther	116	35
d07ther056	bin.780	12.260046782540874	1.1773466735244384	1.4840499022742253	1.4840499022742253	1.509263348378713	0.9894368063587838	100	-2.8752205932558104	0.11371189999317388	07	ther	056	7
d07ther057	bin.780	10.099957998919601	1.0985266027982437	1.5197113888921832	1.5197113888921832	1.5367739612097302	0.985471647120184	100	-0.23365241688305158	0.025410742882969295	07	ther	057	7
d35ther112	bin.780	29.71341415220852	5.185205381722578	1.428906309855022	1.428906309855022	1.4648085556051804	0.9882915360816884	100	-6.635179587353045	0.1304678652753847	35	ther	112	35
d78ctrl188	bin.780	9.154552218186145	0.4849398749898054	1.5663978793899693	1.5663978793899693	1.5852525840140874	0.9793012061257483	99.9	-0.028196243682734354	0.005997716567643141	78	ctrl	188	78
d35ther120	bin.884	8.01020671788266	1.6124062392784293	1.579677578844174	1.579677578844174	1.6246233446737497	0.9822418694280951	98.38	-1.1758807028378675	0.08005504929082895	35	ther	120	35
d07ther056	bin.884	5.672970587285468	0.5447820198740143	1.6873657601092387	1.6873657601092387	1.7268711698365924	0.9849296862785242	98.61999999999999	-0.2549033427249411	0.03446829452246725	07	ther	056	7
d35ther114	bin.884	16.488770636803025	0.9414384193501961	1.692953602992391	1.692953602992391	1.7460025488002555	0.974585797473557	99.73	-0.3216319679566237	0.0183084774954867	35	ther	114	35
d78ther210	bin.873	15.748279512658813	2.1655845083557184	1.461875361984163	1.461875361984163	1.4611617961927694	0.9878006467571987	100	-0.004579867783314466	0.0015437396490917135	78	ther	210	78
d78ther208	bin.873	7.232467596558203	1.584595551324548	1.6296368572385134	1.6296368572385134	1.6387327780943606	0.9922151044508796	100	0.006267762946666999	0.0027101652809381482	78	ther	208	78
d78ther201	bin.873	9.279080847923844	1.0828508684800897	1.5708359012356352	1.5708359012356352	1.5705142751958499	0.9922413949823085	100	-5.135787510540206e-4	4.5249555979876027e-4	78	ther	201	78
d78sub193	bin.873	6.006466000914148	0.4115262992572664	1.5916950692361505	1.5916950692361505	1.6039150430792548	0.9935358160214569	100	0.009548430419832167	0.004195180208681149	78	sub	193	78
d78sub200	bin.873	5.700320303806869	0.803255554525622	1.5787340151485874	1.5787340151485874	1.5867108186987808	0.9907137907972975	100	-0.09666577263723226	0.020172449061704453	78	sub	200	78
d78ctrl185	bin.873	6.32812986521625	0.7070366786516155	1.6826273544644315	1.6826273544644315	1.7004045358544992	0.9907853094790595	100	0.12185512427870122	0.020394994597016887	78	ctrl	185	78
d78sub196	bin.873	12.805881323092072	0.9413584631706157	1.561538664668181	1.561538664668181	1.5767320135609006	0.9927342665922835	100	0.191601319940693	0.0193570581568604	78	sub	196	78
d78ctrl183	bin.873	8.561533345788291	0.6935304563559499	1.4908981752270138	1.4908981752270138	1.4943860291108149	0.9869915216758883	100	6.942638572842321e-5	1.3484145778464018e-4	78	ctrl	183	78
d78ctrl181	bin.873	7.7285572111243885	0.40698132337013787	1.5151833324448096	1.5151833324448096	1.5264779301075495	0.991930018487223	100	0.0027076231315530633	0.0016014128417516367	78	ctrl	181	78
d78ther209	bin.873	7.925941200869027	0.9969302506972784	1.6110058473877362	1.6110058473877362	1.612772520264723	0.9944941090232079	100	-2.3980678413789444e-4	2.970481830130155e-4	78	ther	209	78
d78ctrl188	bin.873	5.402518838117327	0.2861851401952879	1.6942700330475389	1.6942700330475389	1.7106193875245532	0.9932294441014582	100	0.0018982903633022652	0.001388521215169969	78	ctrl	188	78
d07sub044	bin.697	7.56677506468534	1.8165879952738917	1.887643571093278	1.887643571093278	1.8767915771629122	0.9366096210026196	94.44000000000001	-1.564036375409227e-4	1.851388471190152e-4	07	sub	044	7
d07ther059	bin.697	5.145654417690555	1.191674787812974	1.896267407435235	1.896267407435235	1.8887552813072144	0.9381255364705285	94.13	-0.0012288799900426405	9.376366182894944e-4	07	ther	059	7
d35sub101	bin.697	8.603403697786325	0.9171419179224728	1.9589450418173782	1.9589450418173782	1.99021259163132	0.9589695154432594	98.57	2.0332448162436227	0.098595510233802	35	sub	101	35
d35ther116	bin.697	5.740211894561718	1.2328423267624593	1.9167210123044598	1.9167210123044598	1.985593527458684	0.937970904585557	96.05	1.479123598210656	0.09657933686999241	35	ther	116	35
d35sub105	bin.697	5.165807965840484	0.5501876342638778	1.983411542543266	1.983411542543266	2.150935280116289	0.9446240234172464	98.11	2.0291943863920183	0.12864447622379782	35	sub	105	35
d07sub041	bin.697	5.93218808470127	1.7152692212400262	1.843508988906172	1.843508988906172	1.8246233818960131	0.9199599071044727	93.84	0.06693417364435733	0.012531959678394933	07	sub	041	7
d35sub107	bin.697	10.111301200390232	0.8529920469809422	2.0993064496580685	2.0993064496580685	2.168840151473105	0.9286579211267202	99.14999999999999	1.6521966525209733	0.07238242270069528	35	sub	107	35
d07ther053	bin.697	7.805718702428587	1.228872564537695	1.6501526677247556	1.6501526677247556	1.6583060436349255	0.9578567915403448	95.34	-0.003571802538447152	0.0015985661513320264	07	ther	053	7
d07ther051	bin.697	21.263138546806733	4.046160175154684	1.7151627544082464	1.7151627544082464	1.7046992838438721	0.9101438996004761	95.72	0.0025786380233382904	6.353465486509389e-4	07	ther	051	7
d35ther117	bin.697	5.107063780451597	1.0510720064881744	2.093082764392932	2.093082764392932	2.1460492214715132	0.945628410351702	93.93	0.5713746197479519	0.043526296456271485	35	ther	117	35
d35ther118	bin.697	12.545970185831905	1.843469442603625	1.963475198297254	1.963475198297254	2.032341216185037	0.9487093181113817	98.46000000000001	5.649609643565393	0.14772543446821013	35	ther	118	35
d35sub104	bin.697	5.120926473152639	1.0137307658271304	2.1886095809734933	2.1886095809734933	2.29136692115085	0.9183231673249779	97.29	2.055506064258802	0.12086047797787648	35	sub	104	35
d07sub047	bin.697	9.412056687450809	1.207835586402334	1.787426298608629	1.787426298608629	1.750544156099953	0.9273589665517078	97.07	1.3130867572646148	0.072475815988736	07	sub	047	7
d35ther119	bin.697	18.44125063035804	2.891896866870729	1.9391799872155788	1.9391799872155788	2.0560342517715378	0.9445727862319789	99.1	5.977762988344398	0.12314798092267155	35	ther	119	35
d07ther056	bin.413	29.393798446203625	2.8227209436237946	1.3925226525309713	1.3925226525309713	1.4769884300957679	0.9915031538174401	99.13	-31.968119353785735	0.42363599652223605	07	ther	056	7
d07ther057	bin.413	21.285300570296986	2.315105560590362	1.4211617245451256	1.4211617245451256	1.4704610919469459	0.9894290081172722	99.16999999999999	-12.432102870636987	0.2906654557530898	07	ther	057	7
d35ther117	bin.413	10.540622346715505	2.1693390871685367	1.5909786298032174	1.5909786298032174	1.601728045609411	0.9946872399049707	99.11999999999999	-1.696891927277798	0.1136636694834431	35	ther	117	35
d07ther055	bin.413	15.17002127941035	3.462858010502528	1.444178441581768	1.444178441581768	1.4657991038754814	0.990160356903239	99.14	-3.0125695805760766	0.1453466140406393	07	ther	055	7
d07ther052	bin.413	11.5839364087523	1.3229830378053622	1.6002500043837056	1.6002500043837056	1.6179942740956137	0.9929701140992033	99.13	-2.586987364523373	0.13594727194725392	07	ther	052	7
d07sub048	bin.628	6.908793337559315	1.3873235823345862	1.7517060625794796	1.7517060625794796	1.7828274218611846	0.9707220381161934	99.61999999999999	1.5811643772642572e-4	1.9208412741877903e-4	07	sub	048	7
d07ctrl034	bin.628	30.096149640532857	8.02528071649562	1.6894364585205959	1.6894364585205959	1.7445907101222962	0.981437444465561	99.61999999999999	0.2241866421579101	0.010065813041303717	07	ctrl	034	7
d35sub102	bin.628	7.951259121974851	0.5888185067494569	1.780204055943708	1.780204055943708	1.8130006432538668	0.9799927144751205	99.61999999999999	-0.28339250145236344	0.031995071277361564	35	sub	102	35
d07ther060	bin.628	12.998976182945638	3.884654177501987	1.644219440749768	1.644219440749768	1.659866262668889	0.9741439422450716	99.63	-0.08103606870177542	0.009810957869153867	07	ther	060	7
d07sub050	bin.628	5.979517004989113	1.427192011295698	1.8467872203223799	1.8467872203223799	1.891666827828404	0.9737765279681645	100	0.012087875811186425	0.004357282636950787	07	sub	050	7
d07sub043	bin.628	5.303794200351415	2.4076033673426207	1.8590493850064929	1.8590493850064929	1.926088447842851	0.9783249732193364	100	0.05769095338888169	0.014347857139665354	07	sub	043	7
d07ther054	bin.628	55.923400474380394	10.640045927529696	1.5607747917153465	1.5607747917153465	1.6010769752016616	0.9783543172649739	99.93	0.2413965051096995	0.008187480284928548	07	ther	054	7
d78ther204	bin.738	7.018097984273458	0.7288401817852364	1.7981647463074093	1.7981647463074093	1.8185783396143949	0.9409611504133929	100	2.2174837443906693e-4	1.9134670188669656e-4	78	ther	204	78
d35ctrl093	bin.738	8.861835684417944	1.4656364799869306	1.711895726073096	1.711895726073096	1.7203323539308772	0.9572588480455866	98.67999999999999	-0.02757521699934574	0.004335859583731947	35	ctrl	093	35
d35ctrl094	bin.738	7.343135585587252	1.4924461630036217	1.7062090935736218	1.7062090935736218	1.7111117536842477	0.9685249783517675	98.51	-0.34810161040073284	0.02608578710484544	35	ctrl	094	35
d07ctrl037	bin.738	8.71517698836611	1.96415721371169	1.7129133161706034	1.7129133161706034	1.7253322343721056	0.95430163563945	98.72	0.02389373911649132	0.0038192908996229624	07	ctrl	037	7
d78ctrl186	bin.738	6.790945332193265	1.170187212096354	1.7395265240634366	1.7395265240634366	1.7486143889120418	0.9221559797048022	97.4	-0.0351317006148793	0.006118372733397546	78	ctrl	186	78
d35sub101	bin.738	5.306777366908623	0.5657142386014564	1.7789872124887922	1.7789872124887922	1.793522930199327	0.9804725495025003	98.22	-0.012233092425045212	0.0033573789612416647	35	sub	101	35
d35ctrl098	bin.738	12.050430795691922	2.5397388780000734	1.604586650805084	1.604586650805084	1.6161299735307024	0.956328413994987	98.94000000000001	0.0010606455601037347	4.031267065368604e-4	35	ctrl	098	35
d35ther115	bin.738	6.038460684263712	0.8663134489496626	1.904204270011125	1.904204270011125	1.93720722739915	0.925621214867799	93.38	-0.040784310123851045	0.005614047666184118	35	ther	115	35
d78sub193	bin.738	6.684388946262509	0.45797343153743536	1.8511181037625706	1.8511181037625706	1.877504892520228	0.9136891467253425	99.88	0.0019404432389293622	7.927686951267885e-4	78	sub	193	78
d78sub200	bin.738	6.649859897319726	0.9370590799559092	2.04380619732902	2.04380619732902	2.0724980237655157	0.9122009198045348	100	-0.07379111748865014	0.008611586669571401	78	sub	200	78
d35ctrl099	bin.738	10.089381931874685	2.072278319833014	1.7936451040430832	1.7936451040430832	1.8151521178324004	0.9336899505897219	100	0.016436968318660414	0.0026340512562335054	35	ctrl	099	35
d35ctrl091	bin.738	8.766930461937847	1.3914371025657999	2.003668781808577	2.003668781808577	2.0343913385792236	0.9158086214854376	99.98	0.005346772298817776	0.0013514480660923307	35	ctrl	091	35
d35ctrl100	bin.738	7.2370264671298505	1.2354975193582947	1.8428687156837515	1.8428687156837515	1.8666440453261617	0.9516697513299126	100	1.4643984288490082e-4	1.3547118632506463e-4	35	ctrl	100	35
d78ther202	bin.738	8.580844366959212	1.8286081642805387	1.490589547328161	1.490589547328161	1.5250506766110394	0.9664996960801528	97.56	-0.5718292298300509	0.035325768810467666	78	ther	202	78
d07ctrl032	bin.738	6.9853314776360085	0.9587275055304503	1.8363374335824618	1.8363374335824618	1.8594216411729025	0.9587240926841694	100	2.156542250034046e-5	3.983377107263931e-5	07	ctrl	032	7
d35ctrl096	bin.738	27.39982133977892	4.066392597482294	1.48547019293676	1.48547019293676	1.513990037127267	0.9774374241992884	97.28	-0.8436379102671189	0.021064775891321944	35	ctrl	096	35
d78ther207	bin.738	5.144537722847162	0.7761905591020435	1.6003337552853112	1.6003337552853112	1.6275288299674515	0.9743142237389012	97.64999999999999	-0.25290070255623626	0.02513069911308452	78	ther	207	78
d35ctrl095	bin.738	14.446224877448714	3.0517881802631117	1.7053197125802537	1.7053197125802537	1.724098890261104	0.925464951678799	99.95	0.00497410096987386	9.611185557115709e-4	35	ctrl	095	35
d35ther113	bin.886	8.948451311948551	2.797918059442775	1.6863559732272617	1.6863559732272617	1.6918395078613624	0.9871370744411575	97.86	0.030687994633346174	0.004982405544075475	35	ther	113	35
d07sub048	bin.886	30.164595298971108	6.057216125185962	1.9238489119151785	1.9238489119151785	1.9418242364767238	0.997243225584346	98.11999999999999	8.516750172197039e-4	0.00017970479915352389	07	sub	048	7
d07sub045	bin.886	16.677769955081253	3.410217056892017	1.9102933326606637	1.9102933326606637	1.9524015972979163	0.981121418801841	98.55	1.2850640610431172	0.03505105186163958	07	sub	045	7
d07sub044	bin.886	16.332154576483326	3.9209300774729616	1.906911161061374	1.906911161061374	1.9085993394348362	0.995025177521539	97.69	-8.82234455044194e-4	2.864033174108105e-4	07	sub	044	7
d07ctrl034	bin.886	68.79583338479844	18.34473451363705	1.8270163257147751	1.8270163257147751	1.833997415062894	0.9927009530293016	97.66	0.12073837090036287	0.00285848757292051	07	ctrl	034	7
d78sub198	bin.886	5.809546160085309	0.8054292448292332	1.6824986504760089	1.6824986504760089	1.6938390921996143	0.988669936205566	98.14	0.0013636382534562052	8.301876816549924e-4	78	sub	198	78
d78sub195	bin.886	11.88463540058382	1.3423463568486045	2.038953509080698	2.038953509080698	2.0450916011266886	0.9918135489053719	97.58	-2.9833047735856953e-4	1.604364073436449e-4	78	sub	195	78
d78sub192	bin.886	7.666375168290904	2.181171600586884	1.846345947039355	1.846345947039355	1.8510573170995612	0.9918215147604561	97.45	-0.0037532669553532005	0.0012648352922851604	78	sub	192	78
d07ctrl037	bin.886	7.820334482034561	1.7624847329011224	1.7651540579519274	1.7651540579519274	1.800342118827856	0.9709486358447827	99.22	0.015031466141382033	0.0030323205901856554	07	ctrl	037	7
d35ther120	bin.886	14.141123092188417	2.8465226812867996	1.6877235375745279	1.6877235375745279	1.6910764414949286	0.9884488406419184	97.91000000000001	1.5733066125129966e-4	1.1033843330277016e-4	35	ther	120	35
d78ther201	bin.886	6.655462918359869	0.776679707763892	1.9007492241131096	1.9007492241131096	1.9161968161048728	0.9891741660196142	98.16999999999999	0.003124570983010306	0.0011725673187880095	78	ther	201	78
d07ther059	bin.886	13.557893306653819	3.1398532271914505	1.749109110753549	1.749109110753549	1.764208281101751	0.9850543108797415	98.19	0.0015758112187557217	4.961409988926134e-4	07	ther	059	7
d07ctrl031	bin.886	63.71000646401764	5.0035297476624265	2.279998362589711	2.279998362589711	2.2791636334330474	0.9977707990749113	99.24000000000001	-0.03515252738802508	0.001179478243807486	07	ctrl	031	7
d35ther115	bin.886	8.076404276956398	1.1586889457631753	1.767610613078362	1.767610613078362	1.778219105896156	0.988475544271673	97.61	0.014832251146239091	0.0031689880096403837	35	ther	115	35
d78sub193	bin.886	17.606504778020692	1.2062899803397715	1.7461908637179973	1.7461908637179973	1.7522971296091936	0.9948840129975354	97.61999999999999	-0.005818272388964818	0.00102099753573881	78	sub	193	78
d07sub041	bin.886	22.42058110283552	6.482824235999616	1.920648352177658	1.920648352177658	1.9304479686703346	0.996190316943001	98.25	0.016817749705268403	0.001633799757810972	07	sub	041	7
