#Reads:	7178582
#Bases:	10623825941
#Max:	67547
#Min:	35
#Avg:	1479.9
#Median:	1290
#Mode:	1170
#Std_Dev:	1006.4
#Read Length Histogram:
#Length	reads	pct_reads	cum_reads	cum_pct_reads	bases	pct_bases	cum_bases	cum_pct_bases
19710	1	0.000%	1136	0.016%	19712	0.000%	32764200	0.308%
19750	2	0.000%	1135	0.016%	39504	0.000%	32744488	0.308%
19760	2	0.000%	1133	0.016%	39536	0.000%	32704984	0.308%
19770	3	0.000%	1131	0.016%	59323	0.001%	32665448	0.307%
19780	2	0.000%	1128	0.016%	39567	0.000%	32606125	0.307%
19790	1	0.000%	1126	0.016%	19794	0.000%	32566558	0.307%
19800	2	0.000%	1125	0.016%	39618	0.000%	32546764	0.306%
19830	1	0.000%	1123	0.016%	19830	0.000%	32507146	0.306%
19840	2	0.000%	1122	0.016%	39683	0.000%	32487316	0.306%
19850	1	0.000%	1120	0.016%	19852	0.000%	32447633	0.305%
19870	3	0.000%	1119	0.016%	59627	0.001%	32427781	0.305%
19880	1	0.000%	1116	0.016%	19884	0.000%	32368154	0.305%
19890	2	0.000%	1115	0.016%	39792	0.000%	32348270	0.304%
19900	2	0.000%	1113	0.016%	39804	0.000%	32308478	0.304%
19910	2	0.000%	1111	0.015%	39821	0.000%	32268674	0.304%
19920	1	0.000%	1109	0.015%	19922	0.000%	32228853	0.303%
19940	1	0.000%	1108	0.015%	19945	0.000%	32208931	0.303%
19960	2	0.000%	1107	0.015%	39937	0.000%	32188986	0.303%
19970	3	0.000%	1105	0.015%	59925	0.001%	32149049	0.303%
19980	2	0.000%	1102	0.015%	39969	0.000%	32089124	0.302%
19990	1	0.000%	1100	0.015%	19991	0.000%	32049155	0.302%
20000	1	0.000%	1099	0.015%	20006	0.000%	32029164	0.301%
20010	1	0.000%	1098	0.015%	20012	0.000%	32009158	0.301%
20020	4	0.000%	1097	0.015%	80097	0.001%	31989146	0.301%
20050	1	0.000%	1093	0.015%	20056	0.000%	31909049	0.300%
20060	1	0.000%	1092	0.015%	20063	0.000%	31888993	0.300%
20080	1	0.000%	1091	0.015%	20086	0.000%	31868930	0.300%
20110	2	0.000%	1090	0.015%	40234	0.000%	31848844	0.300%
20130	1	0.000%	1088	0.015%	20133	0.000%	31808610	0.299%
20150	2	0.000%	1087	0.015%	40310	0.000%	31788477	0.299%
20180	1	0.000%	1085	0.015%	20181	0.000%	31748167	0.299%
20190	2	0.000%	1084	0.015%	40396	0.000%	31727986	0.299%
20200	2	0.000%	1082	0.015%	40414	0.000%	31687590	0.298%
20210	1	0.000%	1080	0.015%	20213	0.000%	31647176	0.298%
20220	2	0.000%	1079	0.015%	40447	0.000%	31626963	0.298%
20230	1	0.000%	1077	0.015%	20236	0.000%	31586516	0.297%
20240	2	0.000%	1076	0.015%	40492	0.000%	31566280	0.297%
20260	1	0.000%	1074	0.015%	20266	0.000%	31525788	0.297%
20270	3	0.000%	1073	0.015%	60825	0.001%	31505522	0.297%
20300	1	0.000%	1070	0.015%	20309	0.000%	31444697	0.296%
20310	1	0.000%	1069	0.015%	20313	0.000%	31424388	0.296%
20320	2	0.000%	1068	0.015%	40646	0.000%	31404075	0.296%
20340	1	0.000%	1066	0.015%	20349	0.000%	31363429	0.295%
20350	1	0.000%	1065	0.015%	20359	0.000%	31343080	0.295%
20360	2	0.000%	1064	0.015%	40724	0.000%	31322721	0.295%
20370	1	0.000%	1062	0.015%	20375	0.000%	31281997	0.294%
20380	3	0.000%	1061	0.015%	61157	0.001%	31261622	0.294%
20430	1	0.000%	1058	0.015%	20437	0.000%	31200465	0.294%
20450	1	0.000%	1057	0.015%	20452	0.000%	31180028	0.293%
20460	3	0.000%	1056	0.015%	61398	0.001%	31159576	0.293%
20470	4	0.000%	1053	0.015%	81889	0.001%	31098178	0.293%
20480	2	0.000%	1049	0.015%	40964	0.000%	31016289	0.292%
20490	1	0.000%	1047	0.015%	20493	0.000%	30975325	0.292%
20500	1	0.000%	1046	0.015%	20508	0.000%	30954832	0.291%
20510	1	0.000%	1045	0.015%	20519	0.000%	30934324	0.291%
20520	1	0.000%	1044	0.015%	20521	0.000%	30913805	0.291%
20530	1	0.000%	1043	0.015%	20530	0.000%	30893284	0.291%
20560	1	0.000%	1042	0.015%	20569	0.000%	30872754	0.291%
20570	1	0.000%	1041	0.015%	20573	0.000%	30852185	0.290%
20580	3	0.000%	1040	0.014%	61760	0.001%	30831612	0.290%
20630	4	0.000%	1037	0.014%	82536	0.001%	30769852	0.290%
20640	1	0.000%	1033	0.014%	20644	0.000%	30687316	0.289%
20650	2	0.000%	1032	0.014%	41312	0.000%	30666672	0.289%
20660	1	0.000%	1030	0.014%	20669	0.000%	30625360	0.288%
20670	1	0.000%	1029	0.014%	20671	0.000%	30604691	0.288%
20700	2	0.000%	1028	0.014%	41408	0.000%	30584020	0.288%
20710	1	0.000%	1026	0.014%	20712	0.000%	30542612	0.287%
20720	2	0.000%	1025	0.014%	41449	0.000%	30521900	0.287%
20770	2	0.000%	1023	0.014%	41549	0.000%	30480451	0.287%
20780	1	0.000%	1021	0.014%	20786	0.000%	30438902	0.287%
20790	1	0.000%	1020	0.014%	20793	0.000%	30418116	0.286%
20810	1	0.000%	1019	0.014%	20818	0.000%	30397323	0.286%
20820	3	0.000%	1018	0.014%	62481	0.001%	30376505	0.286%
20830	1	0.000%	1015	0.014%	20831	0.000%	30314024	0.285%
20850	3	0.000%	1014	0.014%	62565	0.001%	30293193	0.285%
20860	1	0.000%	1011	0.014%	20861	0.000%	30230628	0.285%
20870	1	0.000%	1010	0.014%	20875	0.000%	30209767	0.284%
20880	1	0.000%	1009	0.014%	20886	0.000%	30188892	0.284%
20890	2	0.000%	1008	0.014%	41790	0.000%	30168006	0.284%
20900	2	0.000%	1006	0.014%	41815	0.000%	30126216	0.284%
20910	1	0.000%	1004	0.014%	20913	0.000%	30084401	0.283%
20920	1	0.000%	1003	0.014%	20927	0.000%	30063488	0.283%
20960	1	0.000%	1002	0.014%	20961	0.000%	30042561	0.283%
20980	1	0.000%	1001	0.014%	20983	0.000%	30021600	0.283%
20990	2	0.000%	1000	0.014%	41983	0.000%	30000617	0.282%
21030	2	0.000%	998	0.014%	42067	0.000%	29958634	0.282%
21040	1	0.000%	996	0.014%	21047	0.000%	29916567	0.282%
21050	1	0.000%	995	0.014%	21050	0.000%	29895520	0.281%
21060	3	0.000%	994	0.014%	63193	0.001%	29874470	0.281%
21090	1	0.000%	991	0.014%	21093	0.000%	29811277	0.281%
21120	2	0.000%	990	0.014%	42246	0.000%	29790184	0.280%
21130	3	0.000%	988	0.014%	63398	0.001%	29747938	0.280%
21140	3	0.000%	985	0.014%	63440	0.001%	29684540	0.279%
21150	2	0.000%	982	0.014%	42310	0.000%	29621100	0.279%
21160	1	0.000%	980	0.014%	21168	0.000%	29578790	0.278%
21170	3	0.000%	979	0.014%	63520	0.001%	29557622	0.278%
21180	2	0.000%	976	0.014%	42378	0.000%	29494102	0.278%
21210	1	0.000%	974	0.014%	21218	0.000%	29451724	0.277%
21220	1	0.000%	973	0.014%	21220	0.000%	29430506	0.277%
21240	3	0.000%	972	0.014%	63728	0.001%	29409286	0.277%
21250	1	0.000%	969	0.013%	21255	0.000%	29345558	0.276%
21270	2	0.000%	968	0.013%	42554	0.000%	29324303	0.276%
21280	1	0.000%	966	0.013%	21284	0.000%	29281749	0.276%
21320	4	0.000%	965	0.013%	85296	0.001%	29260465	0.275%
21340	1	0.000%	961	0.013%	21343	0.000%	29175169	0.275%
21350	2	0.000%	960	0.013%	42707	0.000%	29153826	0.274%
21360	1	0.000%	958	0.013%	21363	0.000%	29111119	0.274%
21370	1	0.000%	957	0.013%	21371	0.000%	29089756	0.274%
21390	2	0.000%	956	0.013%	42793	0.000%	29068385	0.274%
21400	1	0.000%	954	0.013%	21404	0.000%	29025592	0.273%
21410	1	0.000%	953	0.013%	21411	0.000%	29004188	0.273%
21430	1	0.000%	952	0.013%	21430	0.000%	28982777	0.273%
21440	1	0.000%	951	0.013%	21443	0.000%	28961347	0.273%
21480	1	0.000%	950	0.013%	21480	0.000%	28939904	0.272%
21490	1	0.000%	949	0.013%	21494	0.000%	28918424	0.272%
21500	2	0.000%	948	0.013%	43008	0.000%	28896930	0.272%
21510	1	0.000%	946	0.013%	21519	0.000%	28853922	0.272%
21520	1	0.000%	945	0.013%	21525	0.000%	28832403	0.271%
21530	1	0.000%	944	0.013%	21531	0.000%	28810878	0.271%
21540	1	0.000%	943	0.013%	21546	0.000%	28789347	0.271%
21550	3	0.000%	942	0.013%	64659	0.001%	28767801	0.271%
21570	1	0.000%	939	0.013%	21574	0.000%	28703142	0.270%
21580	1	0.000%	938	0.013%	21588	0.000%	28681568	0.270%
21590	3	0.000%	937	0.013%	64782	0.001%	28659980	0.270%
21600	1	0.000%	934	0.013%	21609	0.000%	28595198	0.269%
21620	1	0.000%	933	0.013%	21624	0.000%	28573589	0.269%
21630	1	0.000%	932	0.013%	21632	0.000%	28551965	0.269%
21660	1	0.000%	931	0.013%	21664	0.000%	28530333	0.269%
21680	1	0.000%	930	0.013%	21689	0.000%	28508669	0.268%
21690	1	0.000%	929	0.013%	21697	0.000%	28486980	0.268%
21700	1	0.000%	928	0.013%	21702	0.000%	28465283	0.268%
21730	3	0.000%	927	0.013%	65208	0.001%	28443581	0.268%
21750	1	0.000%	924	0.013%	21750	0.000%	28378373	0.267%
21760	2	0.000%	923	0.013%	43534	0.000%	28356623	0.267%
21790	3	0.000%	921	0.013%	65381	0.001%	28313089	0.267%
21800	2	0.000%	918	0.013%	43616	0.000%	28247708	0.266%
21820	1	0.000%	916	0.013%	21823	0.000%	28204092	0.265%
21840	2	0.000%	915	0.013%	43697	0.000%	28182269	0.265%
21850	3	0.000%	913	0.013%	65562	0.001%	28138572	0.265%
21860	2	0.000%	910	0.013%	43728	0.000%	28073010	0.264%
21870	1	0.000%	908	0.013%	21870	0.000%	28029282	0.264%
21880	3	0.000%	907	0.013%	65660	0.001%	28007412	0.264%
21890	2	0.000%	904	0.013%	43787	0.000%	27941752	0.263%
21920	1	0.000%	902	0.013%	21923	0.000%	27897965	0.263%
21940	2	0.000%	901	0.013%	43889	0.000%	27876042	0.262%
21960	2	0.000%	899	0.013%	43932	0.000%	27832153	0.262%
21970	2	0.000%	897	0.012%	43943	0.000%	27788221	0.262%
21980	1	0.000%	895	0.012%	21980	0.000%	27744278	0.261%
21990	3	0.000%	894	0.012%	65987	0.001%	27722298	0.261%
22010	2	0.000%	891	0.012%	44036	0.000%	27656311	0.260%
22020	1	0.000%	889	0.012%	22029	0.000%	27612275	0.260%
22050	2	0.000%	888	0.012%	44105	0.000%	27590246	0.260%
22070	1	0.000%	886	0.012%	22077	0.000%	27546141	0.259%
22090	1	0.000%	885	0.012%	22096	0.000%	27524064	0.259%
22110	1	0.000%	884	0.012%	22110	0.000%	27501968	0.259%
22120	1	0.000%	883	0.012%	22121	0.000%	27479858	0.259%
22140	4	0.000%	882	0.012%	88585	0.001%	27457737	0.258%
22150	1	0.000%	878	0.012%	22157	0.000%	27369152	0.258%
22160	1	0.000%	877	0.012%	22167	0.000%	27346995	0.257%
22170	1	0.000%	876	0.012%	22174	0.000%	27324828	0.257%
22200	1	0.000%	875	0.012%	22207	0.000%	27302654	0.257%
22210	2	0.000%	874	0.012%	44433	0.000%	27280447	0.257%
22220	2	0.000%	872	0.012%	44445	0.000%	27236014	0.256%
22240	2	0.000%	870	0.012%	44489	0.000%	27191569	0.256%
22250	1	0.000%	868	0.012%	22258	0.000%	27147080	0.256%
22270	1	0.000%	867	0.012%	22272	0.000%	27124822	0.255%
22280	1	0.000%	866	0.012%	22286	0.000%	27102550	0.255%
22290	1	0.000%	865	0.012%	22290	0.000%	27080264	0.255%
22340	1	0.000%	864	0.012%	22343	0.000%	27057974	0.255%
22350	1	0.000%	863	0.012%	22357	0.000%	27035631	0.254%
22370	2	0.000%	862	0.012%	44748	0.000%	27013274	0.254%
22390	2	0.000%	860	0.012%	44790	0.000%	26968526	0.254%
22410	3	0.000%	858	0.012%	67242	0.001%	26923736	0.253%
22420	1	0.000%	855	0.012%	22423	0.000%	26856494	0.253%
22440	2	0.000%	854	0.012%	44887	0.000%	26834071	0.253%
22450	1	0.000%	852	0.012%	22455	0.000%	26789184	0.252%
22460	1	0.000%	851	0.012%	22469	0.000%	26766729	0.252%
22490	1	0.000%	850	0.012%	22497	0.000%	26744260	0.252%
22500	2	0.000%	849	0.012%	45002	0.000%	26721763	0.252%
22510	2	0.000%	847	0.012%	45026	0.000%	26676761	0.251%
22520	1	0.000%	845	0.012%	22529	0.000%	26631735	0.251%
22530	2	0.000%	844	0.012%	45077	0.000%	26609206	0.250%
22550	3	0.000%	842	0.012%	67662	0.001%	26564129	0.250%
22560	1	0.000%	839	0.012%	22563	0.000%	26496467	0.249%
22580	1	0.000%	838	0.012%	22583	0.000%	26473904	0.249%
22620	3	0.000%	837	0.012%	67878	0.001%	26451321	0.249%
22640	1	0.000%	834	0.012%	22648	0.000%	26383443	0.248%
22660	2	0.000%	833	0.012%	45332	0.000%	26360795	0.248%
22670	2	0.000%	831	0.012%	45350	0.000%	26315463	0.248%
22690	3	0.000%	829	0.012%	68080	0.001%	26270113	0.247%
22700	1	0.000%	826	0.012%	22709	0.000%	26202033	0.247%
22710	1	0.000%	825	0.011%	22712	0.000%	26179324	0.246%
22750	1	0.000%	824	0.011%	22754	0.000%	26156612	0.246%
22770	1	0.000%	823	0.011%	22776	0.000%	26133858	0.246%
22780	1	0.000%	822	0.011%	22781	0.000%	26111082	0.246%
22790	1	0.000%	821	0.011%	22792	0.000%	26088301	0.246%
22810	2	0.000%	820	0.011%	45629	0.000%	26065509	0.245%
22820	2	0.000%	818	0.011%	45646	0.000%	26019880	0.245%
22830	3	0.000%	816	0.011%	68507	0.001%	25974234	0.244%
22850	2	0.000%	813	0.011%	45705	0.000%	25905727	0.244%
22880	2	0.000%	811	0.011%	45769	0.000%	25860022	0.243%
22890	1	0.000%	809	0.011%	22892	0.000%	25814253	0.243%
22900	3	0.000%	808	0.011%	68701	0.001%	25791361	0.243%
22950	1	0.000%	805	0.011%	22956	0.000%	25722660	0.242%
22960	3	0.000%	804	0.011%	68900	0.001%	25699704	0.242%
22980	2	0.000%	801	0.011%	45969	0.000%	25630804	0.241%
23010	1	0.000%	799	0.011%	23017	0.000%	25584835	0.241%
23020	1	0.000%	798	0.011%	23020	0.000%	25561818	0.241%
23030	1	0.000%	797	0.011%	23036	0.000%	25538798	0.240%
23050	2	0.000%	796	0.011%	46117	0.000%	25515762	0.240%
23060	1	0.000%	794	0.011%	23063	0.000%	25469645	0.240%
23070	2	0.000%	793	0.011%	46147	0.000%	25446582	0.240%
23080	2	0.000%	791	0.011%	46174	0.000%	25400435	0.239%
23090	1	0.000%	789	0.011%	23092	0.000%	25354261	0.239%
23100	1	0.000%	788	0.011%	23105	0.000%	25331169	0.238%
23160	2	0.000%	787	0.011%	46330	0.000%	25308064	0.238%
23180	1	0.000%	785	0.011%	23180	0.000%	25261734	0.238%
23210	1	0.000%	784	0.011%	23216	0.000%	25238554	0.238%
23220	3	0.000%	783	0.011%	69673	0.001%	25215338	0.237%
23230	1	0.000%	780	0.011%	23235	0.000%	25145665	0.237%
23240	2	0.000%	779	0.011%	46487	0.000%	25122430	0.236%
23310	3	0.000%	777	0.011%	69943	0.001%	25075943	0.236%
23320	1	0.000%	774	0.011%	23329	0.000%	25006000	0.235%
23340	1	0.000%	773	0.011%	23342	0.000%	24982671	0.235%
23350	3	0.000%	772	0.011%	70066	0.001%	24959329	0.235%
23360	1	0.000%	769	0.011%	23365	0.000%	24889263	0.234%
23370	1	0.000%	768	0.011%	23377	0.000%	24865898	0.234%
23390	1	0.000%	767	0.011%	23399	0.000%	24842521	0.234%
23410	1	0.000%	766	0.011%	23410	0.000%	24819122	0.234%
23420	1	0.000%	765	0.011%	23429	0.000%	24795712	0.233%
23430	1	0.000%	764	0.011%	23439	0.000%	24772283	0.233%
23480	1	0.000%	763	0.011%	23485	0.000%	24748844	0.233%
23510	1	0.000%	762	0.011%	23513	0.000%	24725359	0.233%
23530	2	0.000%	761	0.011%	47071	0.000%	24701846	0.233%
23540	3	0.000%	759	0.011%	70632	0.001%	24654775	0.232%
23560	2	0.000%	756	0.011%	47128	0.000%	24584143	0.231%
23610	1	0.000%	754	0.011%	23616	0.000%	24537015	0.231%
23620	1	0.000%	753	0.010%	23620	0.000%	24513399	0.231%
23630	2	0.000%	752	0.010%	47265	0.000%	24489779	0.231%
23660	1	0.000%	750	0.010%	23663	0.000%	24442514	0.230%
23670	1	0.000%	749	0.010%	23672	0.000%	24418851	0.230%
23690	3	0.000%	748	0.010%	71080	0.001%	24395179	0.230%
23700	1	0.000%	745	0.010%	23708	0.000%	24324099	0.229%
23710	1	0.000%	744	0.010%	23712	0.000%	24300391	0.229%
23740	1	0.000%	743	0.010%	23748	0.000%	24276679	0.229%
23750	1	0.000%	742	0.010%	23754	0.000%	24252931	0.228%
23760	1	0.000%	741	0.010%	23764	0.000%	24229177	0.228%
23830	1	0.000%	740	0.010%	23832	0.000%	24205413	0.228%
23840	1	0.000%	739	0.010%	23840	0.000%	24181581	0.228%
23870	1	0.000%	738	0.010%	23870	0.000%	24157741	0.227%
23880	1	0.000%	737	0.010%	23889	0.000%	24133871	0.227%
23910	1	0.000%	736	0.010%	23914	0.000%	24109982	0.227%
23930	1	0.000%	735	0.010%	23932	0.000%	24086068	0.227%
23950	1	0.000%	734	0.010%	23956	0.000%	24062136	0.226%
23980	1	0.000%	733	0.010%	23986	0.000%	24038180	0.226%
23990	3	0.000%	732	0.010%	71978	0.001%	24014194	0.226%
24000	1	0.000%	729	0.010%	24002	0.000%	23942216	0.225%
24010	1	0.000%	728	0.010%	24015	0.000%	23918214	0.225%
24020	1	0.000%	727	0.010%	24020	0.000%	23894199	0.225%
24030	1	0.000%	726	0.010%	24036	0.000%	23870179	0.225%
24050	1	0.000%	725	0.010%	24052	0.000%	23846143	0.224%
24060	1	0.000%	724	0.010%	24066	0.000%	23822091	0.224%
24070	1	0.000%	723	0.010%	24073	0.000%	23798025	0.224%
24090	2	0.000%	722	0.010%	48181	0.000%	23773952	0.224%
24100	2	0.000%	720	0.010%	48218	0.000%	23725771	0.223%
24110	1	0.000%	718	0.010%	24115	0.000%	23677553	0.223%
24130	1	0.000%	717	0.010%	24132	0.000%	23653438	0.223%
24160	2	0.000%	716	0.010%	48335	0.000%	23629306	0.222%
24170	1	0.000%	714	0.010%	24178	0.000%	23580971	0.222%
24190	1	0.000%	713	0.010%	24199	0.000%	23556793	0.222%
24210	1	0.000%	712	0.010%	24215	0.000%	23532594	0.222%
24240	2	0.000%	711	0.010%	48488	0.000%	23508379	0.221%
24270	1	0.000%	709	0.010%	24275	0.000%	23459891	0.221%
24320	2	0.000%	708	0.010%	48655	0.000%	23435616	0.221%
24330	1	0.000%	706	0.010%	24331	0.000%	23386961	0.220%
24340	1	0.000%	705	0.010%	24349	0.000%	23362630	0.220%
24350	2	0.000%	704	0.010%	48708	0.000%	23338281	0.220%
24360	1	0.000%	702	0.010%	24363	0.000%	23289573	0.219%
24370	1	0.000%	701	0.010%	24371	0.000%	23265210	0.219%
24380	1	0.000%	700	0.010%	24385	0.000%	23240839	0.219%
24390	1	0.000%	699	0.010%	24399	0.000%	23216454	0.219%
24400	2	0.000%	698	0.010%	48812	0.000%	23192055	0.218%
24430	2	0.000%	696	0.010%	48868	0.000%	23143243	0.218%
24440	1	0.000%	694	0.010%	24442	0.000%	23094375	0.217%
24460	2	0.000%	693	0.010%	48928	0.000%	23069933	0.217%
24470	1	0.000%	691	0.010%	24479	0.000%	23021005	0.217%
24490	2	0.000%	690	0.010%	48993	0.000%	22996526	0.216%
24520	3	0.000%	688	0.010%	73572	0.001%	22947533	0.216%
24530	1	0.000%	685	0.010%	24538	0.000%	22873961	0.215%
24540	1	0.000%	684	0.010%	24543	0.000%	22849423	0.215%
24560	1	0.000%	683	0.010%	24560	0.000%	22824880	0.215%
24570	3	0.000%	682	0.010%	73725	0.001%	22800320	0.215%
24590	3	0.000%	679	0.009%	73791	0.001%	22726595	0.214%
24600	3	0.000%	676	0.009%	73818	0.001%	22652804	0.213%
24610	1	0.000%	673	0.009%	24618	0.000%	22578986	0.213%
24640	2	0.000%	672	0.009%	49286	0.000%	22554368	0.212%
24650	1	0.000%	670	0.009%	24658	0.000%	22505082	0.212%
24660	1	0.000%	669	0.009%	24661	0.000%	22480424	0.212%
24670	1	0.000%	668	0.009%	24675	0.000%	22455763	0.211%
24680	2	0.000%	667	0.009%	49362	0.000%	22431088	0.211%
24720	2	0.000%	665	0.009%	49449	0.000%	22381726	0.211%
24730	1	0.000%	663	0.009%	24734	0.000%	22332277	0.210%
24760	1	0.000%	662	0.009%	24762	0.000%	22307543	0.210%
24780	1	0.000%	661	0.009%	24781	0.000%	22282781	0.210%
24810	2	0.000%	660	0.009%	49635	0.000%	22258000	0.210%
24820	2	0.000%	658	0.009%	49649	0.000%	22208365	0.209%
24860	1	0.000%	656	0.009%	24862	0.000%	22158716	0.209%
24900	1	0.000%	655	0.009%	24909	0.000%	22133854	0.208%
24920	1	0.000%	654	0.009%	24923	0.000%	22108945	0.208%
24960	2	0.000%	653	0.009%	49930	0.000%	22084022	0.208%
24980	1	0.000%	651	0.009%	24985	0.000%	22034092	0.207%
25000	1	0.000%	650	0.009%	25004	0.000%	22009107	0.207%
25010	2	0.000%	649	0.009%	50038	0.000%	21984103	0.207%
25020	4	0.000%	647	0.009%	100103	0.001%	21934065	0.206%
25040	2	0.000%	643	0.009%	50089	0.000%	21833962	0.206%
25050	1	0.000%	641	0.009%	25055	0.000%	21783873	0.205%
25060	2	0.000%	640	0.009%	50126	0.000%	21758818	0.205%
25070	2	0.000%	638	0.009%	50154	0.000%	21708692	0.204%
25080	1	0.000%	636	0.009%	25083	0.000%	21658538	0.204%
25090	2	0.000%	635	0.009%	50195	0.000%	21633455	0.204%
25150	1	0.000%	633	0.009%	25156	0.000%	21583260	0.203%
25160	1	0.000%	632	0.009%	25165	0.000%	21558104	0.203%
25170	1	0.000%	631	0.009%	25171	0.000%	21532939	0.203%
25180	2	0.000%	630	0.009%	50362	0.000%	21507768	0.202%
25190	1	0.000%	628	0.009%	25196	0.000%	21457406	0.202%
25200	1	0.000%	627	0.009%	25208	0.000%	21432210	0.202%
25210	1	0.000%	626	0.009%	25211	0.000%	21407002	0.201%
25260	1	0.000%	625	0.009%	25263	0.000%	21381791	0.201%
25270	2	0.000%	624	0.009%	50547	0.000%	21356528	0.201%
25280	1	0.000%	622	0.009%	25281	0.000%	21305981	0.201%
25300	2	0.000%	621	0.009%	50608	0.000%	21280700	0.200%
25360	1	0.000%	619	0.009%	25362	0.000%	21230092	0.200%
25370	2	0.000%	618	0.009%	50747	0.000%	21204730	0.200%
25380	2	0.000%	616	0.009%	50774	0.000%	21153983	0.199%
25390	1	0.000%	614	0.009%	25394	0.000%	21103209	0.199%
25440	1	0.000%	613	0.009%	25442	0.000%	21077815	0.198%
25470	1	0.000%	612	0.009%	25479	0.000%	21052373	0.198%
25480	1	0.000%	611	0.009%	25488	0.000%	21026894	0.198%
25490	2	0.000%	610	0.008%	50982	0.000%	21001406	0.198%
25550	1	0.000%	608	0.008%	25551	0.000%	20950424	0.197%
25590	3	0.000%	607	0.008%	76780	0.001%	20924873	0.197%
25600	1	0.000%	604	0.008%	25608	0.000%	20848093	0.196%
25640	1	0.000%	603	0.008%	25645	0.000%	20822485	0.196%
25660	1	0.000%	602	0.008%	25660	0.000%	20796840	0.196%
25680	3	0.000%	601	0.008%	77052	0.001%	20771180	0.196%
25690	3	0.000%	598	0.008%	77087	0.001%	20694128	0.195%
25700	1	0.000%	595	0.008%	25700	0.000%	20617041	0.194%
25730	1	0.000%	594	0.008%	25731	0.000%	20591341	0.194%
25750	1	0.000%	593	0.008%	25756	0.000%	20565610	0.194%
25760	1	0.000%	592	0.008%	25760	0.000%	20539854	0.193%
25780	1	0.000%	591	0.008%	25785	0.000%	20514094	0.193%
25800	2	0.000%	590	0.008%	51608	0.000%	20488309	0.193%
25820	1	0.000%	588	0.008%	25821	0.000%	20436701	0.192%
25870	2	0.000%	587	0.008%	51746	0.000%	20410880	0.192%
25890	1	0.000%	585	0.008%	25894	0.000%	20359134	0.192%
25910	1	0.000%	584	0.008%	25912	0.000%	20333240	0.191%
25930	1	0.000%	583	0.008%	25933	0.000%	20307328	0.191%
25980	1	0.000%	582	0.008%	25983	0.000%	20281395	0.191%
26000	1	0.000%	581	0.008%	26000	0.000%	20255412	0.191%
26030	1	0.000%	580	0.008%	26039	0.000%	20229412	0.190%
26060	2	0.000%	579	0.008%	52121	0.000%	20203373	0.190%
26070	1	0.000%	577	0.008%	26075	0.000%	20151252	0.190%
26080	1	0.000%	576	0.008%	26080	0.000%	20125177	0.189%
26090	1	0.000%	575	0.008%	26097	0.000%	20099097	0.189%
26110	1	0.000%	574	0.008%	26118	0.000%	20073000	0.189%
26130	1	0.000%	573	0.008%	26134	0.000%	20046882	0.189%
26140	1	0.000%	572	0.008%	26143	0.000%	20020748	0.188%
26170	1	0.000%	571	0.008%	26176	0.000%	19994605	0.188%
26180	1	0.000%	570	0.008%	26187	0.000%	19968429	0.188%
26190	1	0.000%	569	0.008%	26193	0.000%	19942242	0.188%
26240	2	0.000%	568	0.008%	52490	0.000%	19916049	0.187%
26250	1	0.000%	566	0.008%	26257	0.000%	19863559	0.187%
26260	1	0.000%	565	0.008%	26269	0.000%	19837302	0.187%
26270	1	0.000%	564	0.008%	26276	0.000%	19811033	0.186%
26290	1	0.000%	563	0.008%	26290	0.000%	19784757	0.186%
26310	1	0.000%	562	0.008%	26317	0.000%	19758467	0.186%
26330	1	0.000%	561	0.008%	26336	0.000%	19732150	0.186%
26360	1	0.000%	560	0.008%	26365	0.000%	19705814	0.185%
26370	2	0.000%	559	0.008%	52746	0.000%	19679449	0.185%
26390	1	0.000%	557	0.008%	26399	0.000%	19626703	0.185%
26400	2	0.000%	556	0.008%	52817	0.000%	19600304	0.184%
26410	1	0.000%	554	0.008%	26416	0.000%	19547487	0.184%
26440	1	0.000%	553	0.008%	26447	0.000%	19521071	0.184%
26450	1	0.000%	552	0.008%	26455	0.000%	19494624	0.183%
26490	1	0.000%	551	0.008%	26490	0.000%	19468169	0.183%
26590	1	0.000%	550	0.008%	26596	0.000%	19441679	0.183%
26640	1	0.000%	549	0.008%	26647	0.000%	19415083	0.183%
26650	2	0.000%	548	0.008%	53305	0.001%	19388436	0.182%
26680	1	0.000%	546	0.008%	26688	0.000%	19335131	0.182%
26700	1	0.000%	545	0.008%	26702	0.000%	19308443	0.182%
26770	1	0.000%	544	0.008%	26770	0.000%	19281741	0.181%
26780	1	0.000%	543	0.008%	26785	0.000%	19254971	0.181%
26790	1	0.000%	542	0.008%	26794	0.000%	19228186	0.181%
26800	1	0.000%	541	0.008%	26805	0.000%	19201392	0.181%
26850	1	0.000%	540	0.008%	26858	0.000%	19174587	0.180%
26860	1	0.000%	539	0.008%	26864	0.000%	19147729	0.180%
26890	1	0.000%	538	0.007%	26899	0.000%	19120865	0.180%
26910	1	0.000%	537	0.007%	26918	0.000%	19093966	0.180%
26960	1	0.000%	536	0.007%	26962	0.000%	19067048	0.179%
27000	2	0.000%	535	0.007%	54010	0.001%	19040086	0.179%
27030	2	0.000%	533	0.007%	54077	0.001%	18986076	0.179%
27050	1	0.000%	531	0.007%	27058	0.000%	18931999	0.178%
27100	2	0.000%	530	0.007%	54209	0.001%	18904941	0.178%
27130	1	0.000%	528	0.007%	27132	0.000%	18850732	0.177%
27150	1	0.000%	527	0.007%	27151	0.000%	18823600	0.177%
